"id","country","district","gender","trial","item_A","item_B","item_C","best_overall","worst_overall","best_taste","worst_taste","best_color","worst_color","best_describe","worst_describe","community","age","geno_test","region"
"J84","Ghana","Northern","Man","community","CIP442162","PG17140-N2","PG17206-N5","A","B",NA,NA,NA,NA,NA,NA,"Nyankpala","25","advanced_trial",NA
"J85","Ghana","Northern","Man","community","PURPLE","PG17412-N2","APOMUDEN","B","A",NA,NA,NA,NA,NA,NA,"Nyankpala","30","advanced_trial",NA
"J86","Ghana","Northern","Man","community","PG17305-N1","PG173136-N1","NAN","B","C",NA,NA,NA,NA,NA,NA,"Nyankpala","22","advanced_trial",NA
"J87","Ghana","Northern","Man","community","PG17362-N1","PG17206-N5","LIGRI","A","C",NA,NA,NA,NA,NA,NA,"Nyankpala","32","advanced_trial",NA
"J88","Ghana","Northern","Woman","community","OBARE","CIP442162","PURPLE","A","C",NA,NA,NA,NA,NA,NA,"Nyankpala","20","advanced_trial",NA
"J89","Ghana","Northern","Man","community","PG17265-N1","PG17305-N1","PG17412-N2","A","B",NA,NA,NA,NA,NA,NA,"Nyankpala","18","advanced_trial",NA
"J90","Ghana","Northern","Man","community","LIGRI","PG17140-N2","NAN","A","C",NA,NA,NA,NA,NA,NA,"Nyankpala","37","advanced_trial",NA
"J91","Ghana","Northern","Man","community","APOMUDEN","PG17206-N5","OBARE","C","B",NA,NA,NA,NA,NA,NA,"Nyankpala","20","advanced_trial",NA
"J92","Ghana","Northern","Man","community","PURPLE","OBARE","PG173136-N1","B","A",NA,NA,NA,NA,NA,NA,"Nyankpala","19","advanced_trial",NA
"J93","Ghana","Northern","Man","community","PG17305-N1","PG17265-N1","PG17362-N1","A","C",NA,NA,NA,NA,NA,NA,"Nyankpala","20","advanced_trial",NA
"J94","Ghana","Northern","Man","community","PG17140-N2","CIP442162","LIGRI","B","A",NA,NA,NA,NA,NA,NA,"Nyankpala","40","advanced_trial",NA
"J95","Ghana","Northern","Man","community","APOMUDEN","PG17412-N2","OBARE","C","A",NA,NA,NA,NA,NA,NA,"Nyankpala","25","advanced_trial",NA
"J96","Ghana","Northern","Man","community","PG17265-N1","PG173136-N1","NAN","B","A",NA,NA,NA,NA,NA,NA,"Nyankpala","32","advanced_trial",NA
"J98","Ghana","Northern","Man","community","APOMUDEN","PURPLE","CIP442162","C","A",NA,NA,NA,NA,NA,NA,"Nyankpala","17","advanced_trial",NA
"J99","Ghana","Northern","Man","community","PG17412-N2","PG17305-N1","PG173136-N1","C","A",NA,NA,NA,NA,NA,NA,"Nyankpala","64","advanced_trial",NA
"J100","Ghana","Northern","Man","community","PG17362-N1","NAN","LIGRI","B","C",NA,NA,NA,NA,NA,NA,"Nyankpala","18","advanced_trial",NA
"J101","Ghana","Northern","Man","community","CIP442162","PG17206-N5","OBARE","C","A",NA,NA,NA,NA,NA,NA,"Nyankpala","18","advanced_trial",NA
"J102","Ghana","Northern","Man","community","PURPLE","PG17412-N2","PG17265-N1","C","A",NA,NA,NA,NA,NA,NA,"Nyankpala","17","advanced_trial",NA
"J103","Ghana","Northern","Woman","community","PG17305-N1","NAN","PG17140-N2","B","C",NA,NA,NA,NA,NA,NA,"Nyankpala","22","advanced_trial",NA
"J104","Ghana","Northern","Man","community","PG17206-N5","LIGRI","APOMUDEN","B","C",NA,NA,NA,NA,NA,NA,"Nyankpala","20","advanced_trial",NA
"J105","Ghana","Northern","Woman","community","LIGRI","PG173136-N1","PURPLE","C","B",NA,NA,NA,NA,NA,NA,"Nyankpala","20","advanced_trial",NA
"J106","Ghana","Northern","Man","community","PG17362-N1","PG17305-N1","OBARE","A","B",NA,NA,NA,NA,NA,NA,"Nyankpala","19","advanced_trial",NA
"J107","Ghana","Northern","Man","community","LIGRI","PG17265-N1","CIP442162","C","B",NA,NA,NA,NA,NA,NA,"Nyankpala","13","advanced_trial",NA
"J108","Ghana","Northern","Man","community","PG17140-N2","PG17412-N2","OBARE","C","B",NA,NA,NA,NA,NA,NA,"Nyankpala","22","advanced_trial",NA
"J109","Ghana","Northern","Man","community","NAN","PG17265-N1","APOMUDEN","B","A",NA,NA,NA,NA,NA,NA,"Nyankpala","25","advanced_trial",NA
"J110","Ghana","Northern","Man","community","PG17140-N2","PG173136-N1","PG17206-N5","B","A",NA,NA,NA,NA,NA,NA,"Nyankpala","23","advanced_trial",NA
"J111","Ghana","Northern","Woman","community","APOMUDEN","PURPLE","PG17362-N1","C","B",NA,NA,NA,NA,NA,NA,"Nyankpala","33","advanced_trial",NA
"J112","Ghana","Northern","Man","community","PG173136-N1","CIP442162","PG17305-N1","C","B",NA,NA,NA,NA,NA,NA,"Nyankpala","20","advanced_trial",NA
"J113","Ghana","Northern","Woman","community","PG17412-N2","LIGRI","PG17362-N1","A","B",NA,NA,NA,NA,NA,NA,"Nyankpala","45","advanced_trial",NA
"J115","Ghana","Northern","Man","community","PG17206-N5","PG17265-N1","PG17412-N2","B","A",NA,NA,NA,NA,NA,NA,"Nyankpala","19","advanced_trial",NA
"J116","Ghana","Northern","Woman","community","PURPLE","PG17140-N2","NAN","C","A",NA,NA,NA,NA,NA,NA,"Nyankpala","35","advanced_trial",NA
"J117","Ghana","Northern","Woman","community","PG17206-N5","PG17305-N1","APOMUDEN","A","C",NA,NA,NA,NA,NA,NA,"Nyankpala","25","advanced_trial",NA
"J118","Ghana","Northern","Man","community","PG173136-N1","PG17305-N1","PURPLE","A","C",NA,NA,NA,NA,NA,NA,"Nyankpala","20","advanced_trial",NA
"J119","Ghana","Northern","Woman","community","LIGRI","PG17305-N1","PG17362-N1","C","A",NA,NA,NA,NA,NA,NA,"Nyankpala","22","advanced_trial",NA
"J120","Ghana","Northern","Man","community","LIGRI","OBARE","CIP442162","A","C",NA,NA,NA,NA,NA,NA,"Nyankpala","11","advanced_trial",NA
"J121","Ghana","Northern","Woman","community","OBARE","PG17412-N2","PG17265-N1","A","B",NA,NA,NA,NA,NA,NA,"Nyankpala","20","advanced_trial",NA
"J123","Ghana","Northern","Woman","community","PG17140-N2","APOMUDEN","PG17206-N5","B","A",NA,NA,NA,NA,NA,NA,"Nyankpala","30","advanced_trial",NA
"J124","Ghana","Northern","Man","community","APOMUDEN","PURPLE","PG173136-N1","C","B",NA,NA,NA,NA,NA,NA,"Nyankpala","30","advanced_trial",NA
"J125","Ghana","Northern","Woman","community","PG17362-N1","PG173136-N1","PG17305-N1","B","A",NA,NA,NA,NA,NA,NA,"Nyankpala","45","advanced_trial",NA
"J126","Ghana","Northern","Woman","community","CIP442162","LIGRI","PG17362-N1","B","C",NA,NA,NA,NA,NA,NA,"Nyankpala","30","advanced_trial",NA
"J127","Ghana","Northern","Man","community","CIP442162","OBARE","PG17412-N2","B","C",NA,NA,NA,NA,NA,NA,"Nyankpala","40","advanced_trial",NA
"J128","Ghana","Northern","Woman","community","PG17265-N1","NAN","PG17412-N2","B","A",NA,NA,NA,NA,NA,NA,"Nyankpala","20","advanced_trial",NA
"J129","Ghana","Northern","Man","community","PG17206-N5","PG17140-N2","NAN","B","C",NA,NA,NA,NA,NA,NA,"Nyankpala","25","advanced_trial",NA
"J130","Ghana","Northern","Woman","community","PURPLE","PG17206-N5","APOMUDEN","A","C",NA,NA,NA,NA,NA,NA,"Nyankpala","30","advanced_trial",NA
"J131","Ghana","Northern","Woman","community","PG17140-N2","APOMUDEN","PURPLE","B","C",NA,NA,NA,NA,NA,NA,"Nyankpala","40","advanced_trial",NA
"J132","Ghana","Northern","Woman","community","APOMUDEN","PG17305-N1","PG173136-N1","C","A",NA,NA,NA,NA,NA,NA,"Nyankpala","45","advanced_trial",NA
"J133","Ghana","Northern","Man","community","PG173136-N1","PG17362-N1","LIGRI","A","B",NA,NA,NA,NA,NA,NA,"Nyankpala","17","advanced_trial",NA
"J134","Ghana","Northern","Man","community","OBARE","PG17362-N1","CIP442162","A","B",NA,NA,NA,NA,NA,NA,"Nyankpala","19","advanced_trial",NA
"J135","Ghana","Northern","Man","community","CIP442162","PG17265-N1","PG17412-N2","A","C",NA,NA,NA,NA,NA,NA,"Nyankpala","36","advanced_trial",NA
"J136","Ghana","Northern","Woman","community","PG17412-N2","NAN","PG17140-N2","B","C",NA,NA,NA,NA,NA,NA,"Nyankpala","32","advanced_trial",NA
"J137","Ghana","Northern","Man","community","PG17206-N5","NAN","APOMUDEN","B","C",NA,NA,NA,NA,NA,NA,"Nyankpala","45","advanced_trial",NA
"J138","Ghana","Northern","Woman","community","PG17206-N5","PG173136-N1","PURPLE","A","C",NA,NA,NA,NA,NA,NA,"Nyankpala","30","advanced_trial",NA
"J139","Ghana","Northern","Man","community","PURPLE","PG17362-N1","PG17305-N1","B","C",NA,NA,NA,NA,NA,NA,"Nyankpala","25","advanced_trial",NA
"J140","Ghana","Northern","Woman","community","CIP442162","PG17305-N1","LIGRI","A","B",NA,NA,NA,NA,NA,NA,"Nyankpala","35","advanced_trial",NA
"J141","Ghana","Northern","Woman","community","PG17412-N2","LIGRI","OBARE","B","C",NA,NA,NA,NA,NA,NA,"Nyankpala","20","advanced_trial",NA
"J142","Ghana","Northern","Woman","community","NAN","PG17265-N1","OBARE","C","A",NA,NA,NA,NA,NA,NA,"Nyankpala","30","advanced_trial",NA
"J143","Ghana","Northern","Man","community","PG17140-N2","PG17265-N1","PG17206-N5","B","A",NA,NA,NA,NA,NA,NA,"Nyankpala","27","advanced_trial",NA
"J144","Ghana","Northern","Man","community","APOMUDEN","PG17265-N1","PURPLE","C","B",NA,NA,NA,NA,NA,NA,"Nyankpala","34","advanced_trial",NA
"J145","Ghana","Northern","Man","community","PG173136-N1","PG17305-N1","PG17140-N2","A","C",NA,NA,NA,NA,NA,NA,"Nyankpala","70","advanced_trial",NA
"J146","Ghana","Northern","Man","community","APOMUDEN","PG17362-N1","LIGRI","C","B",NA,NA,NA,NA,NA,NA,"Nyankpala","25","advanced_trial",NA
"J147","Ghana","Northern","Woman","community","PG173136-N1","CIP442162","OBARE","B","C",NA,NA,NA,NA,NA,NA,"Nyankpala","18","advanced_trial",NA
"J148","Ghana","Northern","Woman","community","PG17362-N1","PG17412-N2","PG17265-N1","A","B",NA,NA,NA,NA,NA,NA,"Nyankpala","20","advanced_trial",NA
"J149","Ghana","Northern","Man","community","CIP442162","NAN","PG17140-N2","B","C",NA,NA,NA,NA,NA,NA,"Nyankpala","30","advanced_trial",NA
"J150","Ghana","Northern","Man","community","PG17412-N2","PG17206-N5","APOMUDEN","A","C",NA,NA,NA,NA,NA,NA,"Nyankpala","45","advanced_trial",NA
"J151","Ghana","Northern","Woman","community","NAN","PURPLE","PG173136-N1","C","B",NA,NA,NA,NA,NA,NA,"Nyankpala","20","advanced_trial",NA
"J152","Ghana","Northern","Woman","community","PG17206-N5","PG17362-N1","PG17305-N1","A","B",NA,NA,NA,NA,NA,NA,"Nyankpala","20","advanced_trial",NA
"J153","Ghana","Northern","Man","community","LIGRI","CIP442162","PURPLE","B","C",NA,NA,NA,NA,NA,NA,"Nyankpala","35","advanced_trial",NA
"J154","Ghana","Northern","Man","community","PG17305-N1","OBARE","PG17412-N2","B","A",NA,NA,NA,NA,NA,NA,"Nyankpala","50","advanced_trial",NA
"J155","Ghana","Northern","Man","community","LIGRI","PG17265-N1","NAN","C","A",NA,NA,NA,NA,NA,NA,"Nyankpala","30","advanced_trial",NA
"J156","Ghana","Northern","Man","community","OBARE","PG17206-N5","PG17140-N2","A","C",NA,NA,NA,NA,NA,NA,"Nyankpala","29","advanced_trial",NA
"J157","Ghana","Northern","Man","community","PURPLE","APOMUDEN","OBARE","C","B",NA,NA,NA,NA,NA,NA,"Nyankpala","18","advanced_trial",NA
"J158","Ghana","Northern","Man","community","PG173136-N1","PG17265-N1","PG17305-N1","B","C",NA,NA,NA,NA,NA,NA,"Nyankpala","60","advanced_trial",NA
"J159","Ghana","Northern","Man","community","LIGRI","PG17362-N1","PG17140-N2","B","C",NA,NA,NA,NA,NA,NA,"Nyankpala","32","advanced_trial",NA
"J160","Ghana","Northern","Man","community","OBARE","APOMUDEN","CIP442162","A","C",NA,NA,NA,NA,NA,NA,"Nyankpala","38","advanced_trial",NA
"J161","Ghana","Northern","Man","community","PG17412-N2","PG173136-N1","PG17265-N1","B","A",NA,NA,NA,NA,NA,NA,"Nyankpala","37","advanced_trial",NA
"J162","Ghana","Northern","Man","community","PG17140-N2","NAN","PG17362-N1","B","A",NA,NA,NA,NA,NA,NA,"Nyankpala","35","advanced_trial",NA
"J163","Ghana","Northern","Man","community","APOMUDEN","CIP442162","PG17206-N5","A","C",NA,NA,NA,NA,NA,NA,"Nyankpala","20","advanced_trial",NA
"J164","Ghana","Northern","Woman","community","PG173136-N1","PURPLE","PG17412-N2","B","C",NA,NA,NA,NA,NA,NA,"Nyankpala","35","advanced_trial",NA
"J165","Ghana","Northern","Woman","community","PG17305-N1","NAN","PG17362-N1","B","C",NA,NA,NA,NA,NA,NA,"Nyankpala","30","advanced_trial",NA
"J166","Ghana","Northern","Woman","community","LIGRI","PG17206-N5","CIP442162","C","A",NA,NA,NA,NA,NA,NA,"Nyankpala","28","advanced_trial",NA
"J167","Ghana","Northern","Man","community","OBARE","PURPLE","PG17412-N2","C","B",NA,NA,NA,NA,NA,NA,"Nyankpala","30","advanced_trial",NA
"J168","Ghana","Northern","Woman","community","PG17305-N1","NAN","PG17265-N1","C","B",NA,NA,NA,NA,NA,NA,"Nyankpala","20","advanced_trial",NA
"J169","Ghana","Northern","Man","community","PG17140-N2","LIGRI","PG17206-N5","B","C",NA,NA,NA,NA,NA,NA,"Nyankpala","30","advanced_trial",NA
"J170","Ghana","Northern","Woman","community","PURPLE","APOMUDEN","LIGRI","B","A",NA,NA,NA,NA,NA,NA,"Nyankpala","18","advanced_trial",NA
"J171","Ghana","Northern","Woman","community","PG17305-N1","PG173136-N1","OBARE","B","C",NA,NA,NA,NA,NA,NA,"Nyankpala","20","advanced_trial",NA
"J172","Ghana","Northern","Woman","community","PG17265-N1","PG17362-N1","LIGRI","B","C",NA,NA,NA,NA,NA,NA,"Nyankpala","40","advanced_trial",NA
"J173","Ghana","Northern","Woman","community","OBARE","PG17140-N2","CIP442162","A","C",NA,NA,NA,NA,NA,NA,"Nyankpala","31","advanced_trial",NA
"J174","Ghana","Northern","Man","community","APOMUDEN","PG17265-N1","PG17412-N2","B","A",NA,NA,NA,NA,NA,NA,"Nyankpala","21","advanced_trial",NA
"J175","Ghana","Northern","Woman","community","NAN","PG17140-N2","PG173136-N1","A","C",NA,NA,NA,NA,NA,NA,"Nyankpala","32","advanced_trial",NA
"J176","Ghana","Northern","Woman","community","PG17206-N5","APOMUDEN","PG17362-N1","A","B",NA,NA,NA,NA,NA,NA,"Nyankpala","40","advanced_trial",NA
"J177","Ghana","Northern","Woman","community","PURPLE","PG173136-N1","CIP442162","C","A",NA,NA,NA,NA,NA,NA,"Nyankpala","25","advanced_trial",NA
"J178","Ghana","Northern","Woman","community","PG17412-N2","PG17305-N1","PG17362-N1","C","A",NA,NA,NA,NA,NA,NA,"Nyankpala","35","advanced_trial",NA
"J179","Ghana","Northern","Woman","community","NAN","LIGRI","CIP442162","A","B",NA,NA,NA,NA,NA,NA,"Nyankpala","25","advanced_trial",NA
"J180","Ghana","Northern","Man","community","PG17412-N2","OBARE","PG17206-N5","B","C",NA,NA,NA,NA,NA,NA,"Nyankpala","32","advanced_trial",NA
"J181","Ghana","Northern","Woman","community","PG17265-N1","PURPLE","NAN","B","A",NA,NA,NA,NA,NA,NA,"Nyankpala","52","advanced_trial",NA
"J183","Ghana","Northern","Woman","community","PG17305-N1","PURPLE","APOMUDEN","C","A",NA,NA,NA,NA,NA,NA,"Nyankpala","45","advanced_trial",NA
"J184","Ghana","Upper East","Woman","community","PG173136-N1","PG17305-N1","LIGRI","A","C",NA,NA,NA,NA,NA,NA,"Bongo","48","advanced_trial",NA
"J185","Ghana","Upper East","Woman","community","PG17362-N1","OBARE","LIGRI","B","C",NA,NA,NA,NA,NA,NA,"Bongo","23","advanced_trial",NA
"J186","Ghana","Upper East","Man","community","OBARE","CIP442162","PG17265-N1","A","C",NA,NA,NA,NA,NA,NA,"Bongo","24","advanced_trial",NA
"J187","Ghana","Upper East","Woman","community","PG17412-N2","PG17140-N2","PG17265-N1","B","C",NA,NA,NA,NA,NA,NA,"Bongo","19","advanced_trial",NA
"J188","Ghana","Upper East","Woman","community","PG17140-N2","NAN","APOMUDEN","B","A",NA,NA,NA,NA,NA,NA,"Bongo","41","advanced_trial",NA
"J189","Ghana","Upper East","Woman","community","PG173136-N1","PG17206-N5","APOMUDEN","A","B",NA,NA,NA,NA,NA,NA,"Bongo","20","advanced_trial",NA
"J191","Ghana","Upper East","Man","community","PG17305-N1","CIP442162","PG17362-N1","C","A",NA,NA,NA,NA,NA,NA,"Bongo","27","advanced_trial",NA
"J192","Ghana","Upper East","Man","community","LIGRI","PG17412-N2","CIP442162","C","A",NA,NA,NA,NA,NA,NA,"Bongo","35","advanced_trial",NA
"J193","Ghana","Upper East","Woman","community","NAN","OBARE","PG17412-N2","A","C",NA,NA,NA,NA,NA,NA,"Bongo","62","advanced_trial",NA
"J194","Ghana","Upper East","Woman","community","NAN","PG17265-N1","PG17206-N5","C","B",NA,NA,NA,NA,NA,NA,"Bongo","18","advanced_trial",NA
"J195","Ghana","Upper East","Woman","community","PURPLE","PG17140-N2","PG17206-N5","A","C",NA,NA,NA,NA,NA,NA,"Bongo","37","advanced_trial",NA
"J196","Ghana","Upper East","Woman","community","PG17140-N2","PURPLE","PG17265-N1","B","C",NA,NA,NA,NA,NA,NA,"Bongo","23","advanced_trial",NA
"J197","Ghana","Upper East","Woman","community","PG17140-N2","PG17305-N1","APOMUDEN","B","C",NA,NA,NA,NA,NA,NA,"Bongo","15","advanced_trial",NA
"J198","Ghana","Upper East","Woman","community","LIGRI","APOMUDEN","PG173136-N1","C","B",NA,NA,NA,NA,NA,NA,"Bongo","39","advanced_trial",NA
"J199","Ghana","Upper East","Man","community","PG173136-N1","OBARE","PG17362-N1","C","B",NA,NA,NA,NA,NA,NA,"Bongo","32","advanced_trial",NA
"J200","Ghana","Upper East","Man","community","PG17265-N1","PG17362-N1","CIP442162","B","A",NA,NA,NA,NA,NA,NA,"Bongo","52","advanced_trial",NA
"J201","Ghana","Upper East","Woman","community","PG17140-N2","PG17412-N2","CIP442162","B","A",NA,NA,NA,NA,NA,NA,"Bongo","40","advanced_trial",NA
"J202","Ghana","Upper East","Man","community","PG17412-N2","APOMUDEN","NAN","C","A",NA,NA,NA,NA,NA,NA,"Bongo","22","advanced_trial",NA
"J203","Ghana","Upper East","Woman","community","PG17206-N5","PG173136-N1","NAN","B","A",NA,NA,NA,NA,NA,NA,"Bongo","25","advanced_trial",NA
"J204","Ghana","Upper East","Man","community","PURPLE","PG17362-N1","PG17206-N5","B","A",NA,NA,NA,NA,NA,NA,"Bongo","40","advanced_trial",NA
"J205","Ghana","Upper East","Man","community","PURPLE","CIP442162","PG17305-N1","A","C",NA,NA,NA,NA,NA,NA,"Bongo","21","advanced_trial",NA
"J206","Ghana","Upper East","Woman","community","LIGRI","PG17412-N2","PG17305-N1","B","C",NA,NA,NA,NA,NA,NA,"Bongo","21","advanced_trial",NA
"J207","Ghana","Upper East","Man","community","OBARE","LIGRI","NAN","A","C",NA,NA,NA,NA,NA,NA,"Bongo","40","advanced_trial",NA
"J208","Ghana","Upper East","Woman","community","PG17206-N5","PG17265-N1","OBARE","C","B",NA,NA,NA,NA,NA,NA,"Bongo","19","advanced_trial",NA
"J209","Ghana","Upper East","Man","community","PG17140-N2","PURPLE","OBARE","C","B",NA,NA,NA,NA,NA,NA,"Bongo","45","advanced_trial",NA
"J210","Ghana","Upper East","Woman","community","PG17265-N1","APOMUDEN","PG17305-N1","B","C",NA,NA,NA,NA,NA,NA,"Bongo","17","advanced_trial",NA
"J211","Ghana","Upper East","Woman","community","LIGRI","PG173136-N1","PG17140-N2","B","C",NA,NA,NA,NA,NA,NA,"Bongo","19","advanced_trial",NA
"J212","Ghana","Upper East","Woman","community","PG17362-N1","OBARE","APOMUDEN","B","C",NA,NA,NA,NA,NA,NA,"Bongo","18","advanced_trial",NA
"J213","Ghana","Upper East","Woman","community","PG173136-N1","CIP442162","PG17265-N1","B","A",NA,NA,NA,NA,NA,NA,"Bongo","16","advanced_trial",NA
"J214","Ghana","Upper East","Man","community","PG17362-N1","PG17140-N2","PG17412-N2","A","B",NA,NA,NA,NA,NA,NA,"Bongo","60","advanced_trial",NA
"J215","Ghana","Upper East","Man","community","APOMUDEN","NAN","CIP442162","B","A",NA,NA,NA,NA,NA,NA,"Bongo","30","advanced_trial",NA
"J216","Ghana","Upper East","Man","community","PG173136-N1","PG17206-N5","PG17412-N2","C","B",NA,NA,NA,NA,NA,NA,"Bongo","31","advanced_trial",NA
"J217","Ghana","Upper East","Man","community","PURPLE","NAN","PG17362-N1","A","C",NA,NA,NA,NA,NA,NA,"Bongo","40","advanced_trial",NA
"J218","Ghana","Upper East","Man","community","PG17305-N1","CIP442162","PG17206-N5","C","A",NA,NA,NA,NA,NA,NA,"Bongo","40","advanced_trial",NA
"J219","Ghana","Upper East","Man","community","PURPLE","LIGRI","PG17412-N2","A","B",NA,NA,NA,NA,NA,NA,"Bongo","57","advanced_trial",NA
"J220","Ghana","Upper East","Man","community","NAN","OBARE","PG17305-N1","A","B",NA,NA,NA,NA,NA,NA,"Bongo","20","advanced_trial",NA
"J221","Ghana","Upper East","Woman","community","LIGRI","PG17206-N5","PG17265-N1","B","C",NA,NA,NA,NA,NA,NA,"Bongo","25","advanced_trial",NA
"J222","Ghana","Upper East","Man","community","PG17140-N2","LIGRI","PURPLE","C","A",NA,NA,NA,NA,NA,NA,"Bongo","18","advanced_trial",NA
"J223","Ghana","Upper East","Woman","community","PG17305-N1","APOMUDEN","OBARE","A","B",NA,NA,NA,NA,NA,NA,"Bongo","32","advanced_trial",NA
"J224","Ghana","Upper East","Man","community","PG17265-N1","LIGRI","PG173136-N1","A","C",NA,NA,NA,NA,NA,NA,"Bongo","42","advanced_trial",NA
"J225","Ghana","Upper East","Man","community","PG17362-N1","PG17140-N2","OBARE","A","B",NA,NA,NA,NA,NA,NA,"Bongo","47","advanced_trial",NA
"J226","Ghana","Upper East","Man","community","PG17265-N1","CIP442162","APOMUDEN","B","A",NA,NA,NA,NA,NA,NA,"Bongo","19","advanced_trial",NA
"J227","Ghana","Upper East","Man","community","PG173136-N1","PG17412-N2","PG17140-N2","A","B",NA,NA,NA,NA,NA,NA,"Bongo","26","advanced_trial",NA
"J228","Ghana","Upper East","Woman","community","PG17362-N1","APOMUDEN","NAN","C","A",NA,NA,NA,NA,NA,NA,"Bongo","24","advanced_trial",NA
"J229","Ghana","Upper East","Man","community","PG17206-N5","CIP442162","PG173136-N1","A","C",NA,NA,NA,NA,NA,NA,"Bongo","19","advanced_trial",NA
